191179;99;выручка;37958,31;1519,35;;;;39477,66
200035;1;материалы;0,00;1189,92;;;;1189,92
200035;24;прочие прямые;297,14;0,00;0,00;0,00;0,00;297,14
200035;4;фот;1501,50;463,28;;;;1964,78
200035;5;соц.стр.;325,30;100,36;;;;425,66
200035;7;накладные;2077,38;1065,55;;;;3142,93
200035;9;командировки;98,29;0,00;;;;98,29
200035;98;прибыль;780,28;325,84;;;;1106,12
200035;99;выручка;5079,89;3144,95;0,00;0,00;0,00;8224,83
200222;1;материалы;0,00;0,00;;;;0,00
200222;4;фот;105,11;32,99;;;;138,10
200222;5;соц.стр.;29,08;9,13;;;;38,21
200222;7;накладные;183,73;110,70;;;;294,43
200222;9;командировки;0,00;0,00;;;;0,00
200222;98;прибыль;0,00;0,00;;;;0,00
200222;99;выручка;317,92;152,82;;;;470,74
200312;1;материалы;0,00;;;;;0,00
200312;4;фот;0,00;;;;;0,00
200312;5;соц.стр.;0,00;;;;;0,00
200312;7;накладные;0,00;;;;;0,00
200312;9;командировки;0,00;;;;;0,00
200312;98;прибыль;0,00;;;;;0,00
200312;99;выручка;0,00;;;;;0,00
200353;1;материалы;0,00;0,00;;;;0,00
200353;4;фот;2924,28;139,48;;;;3063,76
200353;5;соц.стр.;670,00;36,02;;;;706,02
200353;7;накладные;4026,27;330,07;;;;4356,34
200353;9;командировки;0,00;0,00;;;;0,00
200353;98;прибыль;1534,19;82,85;;;;1617,04
200353;99;выручка;9154,74;588,42;;;;9743,17
200522;1;материалы;0,00;59,66;;;;59,66
200522;4;фот;2895,42;208,83;;;;3104,25
200522;5;соц.стр.;741,91;53,50;;;;795,41
200522;7;накладные;3985,30;510,20;;;;4495,50
200522;9;командировки;201,00;0,00;;;;201,00
200522;98;прибыль;1566,90;152,33;;;;1719,23
200522;99;выручка;9390,53;984,52;;;;10375,05
200542;1;материалы;0,00;0,00;;;;0,00
200542;4;фот;509,51;20,70;;;;530,21
200542;5;соц.стр.;140,64;5,70;;;;146,34
200542;7;накладные;767,41;56,90;;;;824,31
200542;9;командировки;0,00;0,00;;;;0,00
200542;98;прибыль;281,69;16,70;;;;298,39
200542;99;выручка;1699,25;100,00;;;;1799,25
200610;1;материалы;0,00;;;;;0,00
200610;4;фот;394,00;;;;;394,00
200610;5;соц.стр.;103,20;;;;;103,20
200610;7;накладные;620,55;;;;;620,55
200610;9;командировки;22,00;;;;;22,00
200610;98;прибыль;227,95;;;;;227,95
200610;99;выручка;1367,70;;;;;1367,70
200623;1;материалы;0,00;;;;;0,00
200623;4;фот;811,84;;;;;811,84
200623;5;соц.стр.;212,70;;;;;212,70
200623;7;накладные;1278,65;;;;;1278,65
200623;9;командировки;16,30;;;;;16,30
200623;98;прибыль;453,90;;;;;453,90
200623;99;выручка;2773,39;;;;;2773,39
200643;1;материалы;0,00;0,00;;;;0,00
200643;4;фот;357,69;151,21;;;;508,90
200643;5;соц.стр.;93,71;39,62;;;;133,33
200643;7;накладные;563,35;414,46;;;;977,81
200643;9;командировки;0,00;0,00;;;;0,00
200643;98;прибыль;202,95;121,06;;;;324,01
200643;99;выручка;1217,70;726,35;;;;1944,05
200702;1;материалы;0,00;;0,00;;;0,00
200702;4;фот;765,91;;0,00;;;765,91
200702;5;соц.стр.;182,97;;0,00;;;182,97
200702;7;накладные;892,28;;0,00;;;892,28
200702;9;командировки;30,00;;0,00;;;30,00
200702;98;прибыль;362,23;;0,00;;;362,23
200702;99;выручка;2233,39;;0,00;;;2233,39
200723;1;материалы;0,00;0,00;;;;0,00
200723;4;фот;1058,30;1860,97;;;;2919,27
200723;5;соц.стр.;236,00;439,20;;;;675,20
200723;7;накладные;1233,90;3696,60;;;;4930,50
200723;9;командировки;49,38;0,00;;;;49,38
200723;98;прибыль;504,62;1199,00;;;;1703,62
200723;99;выручка;3082,20;7195,77;;;;10277,97
200743;1;материалы;0,00;181,72;;;;181,72
200743;4;фот;1434,24;1111,56;;;;2545,80
200743;5;соц.стр.;364,30;282,33;;;;646,63
200743;7;накладные;1678,06;2184,22;;;;3862,28
200743;9;командировки;247,50;377,20;;;;624,70
200743;98;прибыль;744,80;715,60;;;;1460,40
200743;99;выручка;4468,90;4852,63;;;;9321,53
200755;1;материалы;0,00;;;;;0,00
200755;4;фот;518,30;;;;;518,30
200755;5;соц.стр.;123,89;;;;;123,89
200755;7;накладные;604,99;;;;;604,99
200755;9;командировки;20,00;;;;;20,00
200755;98;прибыль;253,42;;;;;253,42
200755;99;выручка;1520,60;;;;;1520,60
200854;1;материалы;0,00;622,63;;;;622,63
200854;4;фот;1460,87;1307,31;;;;2768,18
200854;5;соц.стр.;333,64;298,16;;;;631,80
200854;7;накладные;1918,37;2857,53;;;;4775,90
200854;9;командировки;345,92;18,10;;;;364,02
200854;98;прибыль;734,24;892,68;;;;1626,92
200854;99;выручка;4793,04;5996,41;;;;10789,45
200941;1;материалы;0,00;1179,96;;;;1179,96
200941;24;прочие прямые;297,13;0,00;0,00;0,00;0,00;297,13
200941;4;фот;1501,50;463,28;;;;1964,78
200941;5;соц.стр.;325,30;100,40;;;;425,70
200941;7;накладные;2102,10;1065,55;;;;3167,65
200941;9;командировки;89,73;0,00;;;;89,73
200941;98;прибыль;785,22;325,84;;;;1111,06
200941;99;выручка;5100,98;3135,03;0,00;0,00;0,00;8236,01
200942;1;материалы;0,00;1223,94;;;;1223,94
